;Unnamed: 0;id;link;author;description;source;favorite_count;retweet_count;lang;tweet_type;user_statuses_count;user_friends_count;user_followers_count;"boost_value ";cleaned;token;re_stop;stem;join;polarity
429;429;547;https://twitter.com/mrtjakarta/statuses/1585604921482776577;mrtjakarta;@ceyeeeeeee Hai, Kak. Bisa ya. Kakak dapat melakukan pembayaran menggunakan kartu uang elektronik bank yaitu JakLingko, E-Money (Bank Mandiri), Brizzi (Bank BRI), Tapcash (Bank BNI), Flazz (Bank BCA), dan Jakarta Card (Bank DKI) ya, Kak. Terima kasih.;ubahjakarta;0;0;in;reply;22776;73;81421;0;hai kak bisa ya kakak dapat melakukan pembayaran menggunakan kartu uang elektronik bank yaitu jaklingko emoney bank mandiri brizzi bank bri tapcash bank bni flazz bank bca dan jakarta card bank dki ya kak terima kasih;['hai', 'kak', 'bisa', 'ya', 'kakak', 'dapat', 'melakukan', 'pembayaran', 'menggunakan', 'kartu', 'uang', 'elektronik', 'bank', 'yaitu', 'jaklingko', 'emoney', 'bank', 'mandiri', 'brizzi', 'bank', 'bri', 'tapcash', 'bank', 'bni', 'flazz', 'bank', 'bca', 'dan', 'jakarta', 'card', 'bank', 'dki', 'ya', 'kak', 'terima', 'kasih'];['hai', 'kak', 'ya', 'kakak', 'pembayaran', 'kartu', 'uang', 'elektronik', 'bank', 'jaklingko', 'emoney', 'bank', 'mandiri', 'brizzi', 'bank', 'bri', 'tapcash', 'bank', 'bni', 'flazz', 'bank', 'bca', 'jakarta', 'card', 'bank', 'dki', 'ya', 'kak', 'terima', 'kasih'];['hai', 'kak', 'ya', 'kakak', 'bayar', 'kartu', 'uang', 'elektronik', 'bank', 'jaklingko', 'emoney', 'bank', 'mandiri', 'brizzi', 'bank', 'bri', 'tapcash', 'bank', 'bni', 'flazz', 'bank', 'bca', 'jakarta', 'card', 'bank', 'dki', 'ya', 'kak', 'terima', 'kasih'];hai kak ya kakak bayar kartu uang elektronik bank jaklingko emoney bank mandiri brizzi bank bri tapcash bank bni flazz bank bca jakarta card bank dki ya kak terima kasih;1
430;430;548;https://twitter.com/Runtoheavenn/statuses/1585603184999137280;Runtoheavenn;#transjakarta #TJ #jaklingko gais mau nanya kartu ini bisa dipake tap JAK LINGKO ga ya?? #WakandaForever #dogecoin #INDvNED https://t.co/nKrLaBjcZ0;Twitter for iPhone;1;0;in;original;85;35;2;1;gais mau nanya kartu ini bisa dipake tap jak lingko ga ya;['gais', 'mau', 'nanya', 'kartu', 'ini', 'bisa', 'dipake', 'tap', 'jak', 'lingko', 'ga', 'ya'];['gais', 'nanya', 'kartu', 'dipake', 'tap', 'jak', 'lingko', 'ga', 'ya'];['gais', 'nanya', 'kartu', 'dipake', 'tap', 'jak', 'lingko', 'ga', 'ya'];gais nanya kartu dipake tap jak lingko ga ya;1
431;431;550;https://twitter.com/sshabrinaa/statuses/1585593655817293825;sshabrinaa;bs ga si beli kartu jaklingko online🥲;Twitter for Android;0;0;in;original;38427;372;384;0;bs ga si beli kartu jaklingko online;['bs', 'ga', 'si', 'beli', 'kartu', 'jaklingko', 'online'];['bs', 'ga', 'si', 'beli', 'kartu', 'jaklingko', 'online'];['bs', 'ga', 'si', 'beli', 'kartu', 'jaklingko', 'online'];bs ga si beli kartu jaklingko online;1
432;432;551;https://twitter.com/humanitarrian/statuses/1585592932077162496;humanitarrian;"Discovered new hero. Rute ini lewat daerah kantor sampe Stasiun Tebet. Yg biasanya gue jalan sekitar 1 kilo, 15 menitan, sekarang cukup jalan 300m dan nunggu si pahlawan ini datang. Gratis 0 rupiah! Luv Jaklingko so much 😘

Colek @PT_Transjakarta https://t.co/FYhtNvH9Lz";Twitter for Android;0;0;in;original;18291;463;375;0;discovered new hero rute ini lewat daerah kantor sampe stasiun tebet yg biasanya gue jalan sekitar kilo menitan sekarang cukup jalan m dan nunggu si pahlawan ini datang gratis rupiah luv jaklingko so much colek;['discovered', 'new', 'hero', 'rute', 'ini', 'lewat', 'daerah', 'kantor', 'sampe', 'stasiun', 'tebet', 'yg', 'biasanya', 'gue', 'jalan', 'sekitar', 'kilo', 'menitan', 'sekarang', 'cukup', 'jalan', 'm', 'dan', 'nunggu', 'si', 'pahlawan', 'ini', 'datang', 'gratis', 'rupiah', 'luv', 'jaklingko', 'so', 'much', 'colek'];['discovered', 'new', 'hero', 'rute', 'daerah', 'kantor', 'sampe', 'stasiun', 'tebet', 'gue', 'jalan', 'kilo', 'menitan', 'jalan', 'm', 'nunggu', 'si', 'pahlawan', 'gratis', 'rupiah', 'luv', 'jaklingko', 'so', 'much', 'colek'];['discovered', 'new', 'hero', 'rute', 'daerah', 'kantor', 'sampe', 'stasiun', 'tebet', 'gue', 'jalan', 'kilo', 'menit', 'jalan', 'm', 'nunggu', 'si', 'pahlawan', 'gratis', 'rupiah', 'luv', 'jaklingko', 'so', 'much', 'colek'];discovered new hero rute daerah kantor sampe stasiun tebet gue jalan kilo menit jalan m nunggu si pahlawan gratis rupiah luv jaklingko so much colek;1
433;433;552;https://twitter.com/faizalaziz_id/statuses/1585592024719585282;faizalaziz_id;@Ahmad_Ndha95 @PT_Transjakarta @rsdyyn justru itu, uang elektronik mana aja sebelumnya bisa, masa skrg hrs pake jaklingko baru bener. kalo emang ga siap cover semua, harusnya jangan diterapin dulu;Twitter for Android;1;0;in;reply;41765;299;570;1;justru itu uang elektronik mana aja sebelumnya bisa masa skrg hrs pake jaklingko baru bener kalo emang ga siap cover semua harusnya jangan diterapin dulu;['justru', 'itu', 'uang', 'elektronik', 'mana', 'aja', 'sebelumnya', 'bisa', 'masa', 'skrg', 'hrs', 'pake', 'jaklingko', 'baru', 'bener', 'kalo', 'emang', 'ga', 'siap', 'cover', 'semua', 'harusnya', 'jangan', 'diterapin', 'dulu'];['uang', 'elektronik', 'aja', 'skrg', 'hrs', 'pake', 'jaklingko', 'bener', 'kalo', 'emang', 'ga', 'cover', 'diterapin'];['uang', 'elektronik', 'aja', 'skrg', 'hrs', 'pake', 'jaklingko', 'bener', 'kalo', 'emang', 'ga', 'cover', 'diterapin'];uang elektronik aja skrg hrs pake jaklingko bener kalo emang ga cover diterapin;1
434;434;558;https://twitter.com/PT_Transjakarta/statuses/1585567743763521536;PT_Transjakarta;"@shiinkirou Hai kak. Mohon maaf atas kendala yang dialami, mengenai saldo terpotong 2 kali, silakan laporkan ke nomor Customer Care JakLingko yang dapat di hubungi :
📱 (Whatsapp) : 0812-6000-1440
☎️ (Phone) : 021-29223034
📩 (Email) : customercare@jaklingkoindonesia.co.id. Terima kasih ^RSN";Genesys Social Engagement.;0;0;in;reply;430084;22;482400;0;hai kak mohon maaf atas kendala yang dialami mengenai saldo terpotong kali silakan laporkan ke nomor customer care jaklingko yang dapat di hubungi whatsapp phone email terima kasih rsn;['hai', 'kak', 'mohon', 'maaf', 'atas', 'kendala', 'yang', 'dialami', 'mengenai', 'saldo', 'terpotong', 'kali', 'silakan', 'laporkan', 'ke', 'nomor', 'customer', 'care', 'jaklingko', 'yang', 'dapat', 'di', 'hubungi', 'whatsapp', 'phone', 'email', 'terima', 'kasih', 'rsn'];['hai', 'kak', 'mohon', 'maaf', 'kendala', 'dialami', 'saldo', 'terpotong', 'kali', 'silakan', 'laporkan', 'nomor', 'customer', 'care', 'jaklingko', 'hubungi', 'whatsapp', 'phone', 'email', 'terima', 'kasih', 'rsn'];['hai', 'kak', 'mohon', 'maaf', 'kendala', 'alami', 'saldo', 'potong', 'kali', 'sila', 'lapor', 'nomor', 'customer', 'care', 'jaklingko', 'hubung', 'whatsapp', 'phone', 'email', 'terima', 'kasih', 'rsn'];hai kak mohon maaf kendala alami saldo potong kali sila lapor nomor customer care jaklingko hubung whatsapp phone email terima kasih rsn;0
435;435;559;https://twitter.com/_wednesdaee/statuses/1585565810487328769;_wednesdaee;Stress bgt mikirin transport mana angkot non jaklingko skrg udh 7rb lagi jauh dekat😢;Twitter for Android;0;0;in;original;5203;164;71;0;stress bgt mikirin transport mana angkot non jaklingko skrg udh rb lagi jauh dekat;['stress', 'bgt', 'mikirin', 'transport', 'mana', 'angkot', 'non', 'jaklingko', 'skrg', 'udh', 'rb', 'lagi', 'jauh', 'dekat'];['stress', 'mikirin', 'transport', 'angkot', 'non', 'jaklingko', 'skrg', 'udh', 'rb'];['stress', 'mikirin', 'transport', 'angkot', 'non', 'jaklingko', 'skrg', 'udh', 'rb'];stress mikirin transport angkot non jaklingko skrg udh rb;0
436;436;560;https://twitter.com/PT_Transjakarta/statuses/1585559122140880896;PT_Transjakarta;@andy_muhidris Sore kak. Saat ini kartu KMT KRL tidak bisa digunakan di Transjakarta. Terkecuali kartu KMT Jaklingko bisa digunakan di mesin gate yang berada di Halte Transjakarta. Silakan gunakan Kartu uang elektronik seperti kartu JakLingko, Flazz, e-Money, TapCash, Brizzi dan JakCard. ^RSN;Genesys Social Engagement.;0;0;in;reply;430084;22;482400;0;sore kak saat ini kartu kmt krl tidak bisa digunakan di transjakarta terkecuali kartu kmt jaklingko bisa digunakan di mesin gate yang berada di halte transjakarta silakan gunakan kartu uang elektronik seperti kartu jaklingko flazz emoney tapcash brizzi dan jakcard rsn;['sore', 'kak', 'saat', 'ini', 'kartu', 'kmt', 'krl', 'tidak', 'bisa', 'digunakan', 'di', 'transjakarta', 'terkecuali', 'kartu', 'kmt', 'jaklingko', 'bisa', 'digunakan', 'di', 'mesin', 'gate', 'yang', 'berada', 'di', 'halte', 'transjakarta', 'silakan', 'gunakan', 'kartu', 'uang', 'elektronik', 'seperti', 'kartu', 'jaklingko', 'flazz', 'emoney', 'tapcash', 'brizzi', 'dan', 'jakcard', 'rsn'];['sore', 'kak', 'kartu', 'kmt', 'krl', 'transjakarta', 'terkecuali', 'kartu', 'kmt', 'jaklingko', 'mesin', 'gate', 'halte', 'transjakarta', 'silakan', 'kartu', 'uang', 'elektronik', 'kartu', 'jaklingko', 'flazz', 'emoney', 'tapcash', 'brizzi', 'jakcard', 'rsn'];['sore', 'kak', 'kartu', 'kmt', 'krl', 'transjakarta', 'kecuali', 'kartu', 'kmt', 'jaklingko', 'mesin', 'gate', 'halte', 'transjakarta', 'sila', 'kartu', 'uang', 'elektronik', 'kartu', 'jaklingko', 'flazz', 'emoney', 'tapcash', 'brizzi', 'jakcard', 'rsn'];sore kak kartu kmt krl transjakarta kecuali kartu kmt jaklingko mesin gate halte transjakarta sila kartu uang elektronik kartu jaklingko flazz emoney tapcash brizzi jakcard rsn;1
437;437;561;https://twitter.com/PT_Transjakarta/statuses/1585552555563679744;PT_Transjakarta;"@hyuun___ Hai kak. Mohon maaf atas kendala yang dialami, mengenai saldo terpotong 2 kali, silakan laporkan ke nomor Customer Care JakLingko yang dapat di hubungi :
📱 (Whatsapp) : 0812-6000-1440
☎️ (Phone) : 021-29223034
📩 (Email) : customercare@jaklingkoindonesia.co.id. Terima kasih ^RSN";Genesys Social Engagement.;0;0;in;reply;430084;22;482400;0;hai kak mohon maaf atas kendala yang dialami mengenai saldo terpotong kali silakan laporkan ke nomor customer care jaklingko yang dapat di hubungi whatsapp phone email terima kasih rsn;['hai', 'kak', 'mohon', 'maaf', 'atas', 'kendala', 'yang', 'dialami', 'mengenai', 'saldo', 'terpotong', 'kali', 'silakan', 'laporkan', 'ke', 'nomor', 'customer', 'care', 'jaklingko', 'yang', 'dapat', 'di', 'hubungi', 'whatsapp', 'phone', 'email', 'terima', 'kasih', 'rsn'];['hai', 'kak', 'mohon', 'maaf', 'kendala', 'dialami', 'saldo', 'terpotong', 'kali', 'silakan', 'laporkan', 'nomor', 'customer', 'care', 'jaklingko', 'hubungi', 'whatsapp', 'phone', 'email', 'terima', 'kasih', 'rsn'];['hai', 'kak', 'mohon', 'maaf', 'kendala', 'alami', 'saldo', 'potong', 'kali', 'sila', 'lapor', 'nomor', 'customer', 'care', 'jaklingko', 'hubung', 'whatsapp', 'phone', 'email', 'terima', 'kasih', 'rsn'];hai kak mohon maaf kendala alami saldo potong kali sila lapor nomor customer care jaklingko hubung whatsapp phone email terima kasih rsn;0
438;438;562;https://twitter.com/dnstywn/statuses/1585544378315345920;dnstywn;"@kabarpenumpang saldo 3500 yg kepotong tanpa perjalanan adalah human rights, harus di perjuangankan.
yang jelas Jaklingko melalui transjakarta sepertinya udh menanggapi case ini dan pelanggan yg dirugikan bisa complain by DM nanti mereka akan kasih format pengiriman complimentary nya";Twitter for iPhone;0;0;in;reply;38410;520;535;0;saldo yg kepotong tanpa perjalanan adalah human rights harus di perjuangankan yang jelas jaklingko melalui transjakarta sepertinya udh menanggapi case ini dan pelanggan yg dirugikan bisa complain by dm nanti mereka akan kasih format pengiriman complimentary nya;['saldo', 'yg', 'kepotong', 'tanpa', 'perjalanan', 'adalah', 'human', 'rights', 'harus', 'di', 'perjuangankan', 'yang', 'jelas', 'jaklingko', 'melalui', 'transjakarta', 'sepertinya', 'udh', 'menanggapi', 'case', 'ini', 'dan', 'pelanggan', 'yg', 'dirugikan', 'bisa', 'complain', 'by', 'dm', 'nanti', 'mereka', 'akan', 'kasih', 'format', 'pengiriman', 'complimentary', 'nya'];['saldo', 'kepotong', 'perjalanan', 'human', 'rights', 'perjuangankan', 'jaklingko', 'transjakarta', 'udh', 'menanggapi', 'case', 'pelanggan', 'dirugikan', 'complain', 'by', 'dm', 'kasih', 'format', 'pengiriman', 'complimentary', 'nya'];['saldo', 'potong', 'jalan', 'human', 'rights', 'perjuangankan', 'jaklingko', 'transjakarta', 'udh', 'tanggap', 'case', 'langgan', 'rugi', 'complain', 'by', 'dm', 'kasih', 'format', 'kirim', 'complimentary', 'nya'];saldo potong jalan human rights perjuangankan jaklingko transjakarta udh tanggap case langgan rugi complain by dm kasih format kirim complimentary nya;0
439;439;563;https://twitter.com/ruruui/statuses/1585538013882646529;ruruui;@JSCLab Pramudi jaklingko yg merah skrg galak2 entah knp :( saya prnh nanya ke pramudinya krn mau turun sampai 3x saya ulang didiemin aja ga dijawab, prnh dibentak pula, ampun deh. Pdhl awal2 jaklingko ada, pramudinya ramah2 bgt;Twitter for Android;0;0;in;reply;1857;237;134;0;pramudi jaklingko yg merah skrg galak entah knp saya prnh nanya ke pramudinya krn mau turun sampai saya ulang didiemin aja ga dijawab prnh dibentak pula ampun deh pdhl awal jaklingko ada pramudinya ramah bgt;['pramudi', 'jaklingko', 'yg', 'merah', 'skrg', 'galak', 'entah', 'knp', 'saya', 'prnh', 'nanya', 'ke', 'pramudinya', 'krn', 'mau', 'turun', 'sampai', 'saya', 'ulang', 'didiemin', 'aja', 'ga', 'dijawab', 'prnh', 'dibentak', 'pula', 'ampun', 'deh', 'pdhl', 'awal', 'jaklingko', 'ada', 'pramudinya', 'ramah', 'bgt'];['pramudi', 'jaklingko', 'merah', 'skrg', 'galak', 'prnh', 'nanya', 'pramudinya', 'turun', 'ulang', 'didiemin', 'aja', 'ga', 'prnh', 'dibentak', 'ampun', 'deh', 'pdhl', 'jaklingko', 'pramudinya', 'ramah'];['pramudi', 'jaklingko', 'merah', 'skrg', 'galak', 'prnh', 'nanya', 'pramudi', 'turun', 'ulang', 'didiemin', 'aja', 'ga', 'prnh', 'bentak', 'ampun', 'deh', 'pdhl', 'jaklingko', 'pramudi', 'ramah'];pramudi jaklingko merah skrg galak prnh nanya pramudi turun ulang didiemin aja ga prnh bentak ampun deh pdhl jaklingko pramudi ramah;0
440;440;564;https://twitter.com/ionyon_/statuses/1585537226435280896;ionyon_;ya ampun pakai angkot jaklingko nol rupiah bahagia bgt dr kosan ini wkwkwk;Twitter for iPhone;0;0;in;original;28257;220;542;0;ya ampun pakai angkot jaklingko nol rupiah bahagia bgt dr kosan ini wkwkwk;['ya', 'ampun', 'pakai', 'angkot', 'jaklingko', 'nol', 'rupiah', 'bahagia', 'bgt', 'dr', 'kosan', 'ini', 'wkwkwk'];['ya', 'ampun', 'pakai', 'angkot', 'jaklingko', 'nol', 'rupiah', 'bahagia', 'kosan', 'wkwkwk'];['ya', 'ampun', 'pakai', 'angkot', 'jaklingko', 'nol', 'rupiah', 'bahagia', 'kosan', 'wkwkwk'];ya ampun pakai angkot jaklingko nol rupiah bahagia kosan wkwkwk;1
441;441;565;https://twitter.com/Ahmad_Ndha95/statuses/1585536596719599616;Ahmad_Ndha95;@PT_Transjakarta @rsdyyn tp aku gk mbak alhamdulillah, kepotomg pas keluar doang, gk pernah dobel, aku pake jaklingko;Twitter for Android;0;0;in;reply;19;49;2;0;tp aku gk mbak alhamdulillah kepotomg pas keluar doang gk pernah dobel aku pake jaklingko;['tp', 'aku', 'gk', 'mbak', 'alhamdulillah', 'kepotomg', 'pas', 'keluar', 'doang', 'gk', 'pernah', 'dobel', 'aku', 'pake', 'jaklingko'];['tp', 'gk', 'mbak', 'alhamdulillah', 'kepotomg', 'pas', 'doang', 'gk', 'dobel', 'pake', 'jaklingko'];['tp', 'gk', 'mbak', 'alhamdulillah', 'kepotomg', 'pas', 'doang', 'gk', 'dobel', 'pake', 'jaklingko'];tp gk mbak alhamdulillah kepotomg pas doang gk dobel pake jaklingko;1
442;442;566;https://twitter.com/inikudanil/statuses/1585529939733815297;inikudanil;"Bisa juga si dari Tosari cuman 3500 dan sambung Jaklingko. 
Halah mau bawa seli aja rasanya";Twitter for iPhone;0;0;in;reply;5972;320;53;0;bisa juga si dari tosari cuman dan sambung jaklingko halah mau bawa seli aja rasanya;['bisa', 'juga', 'si', 'dari', 'tosari', 'cuman', 'dan', 'sambung', 'jaklingko', 'halah', 'mau', 'bawa', 'seli', 'aja', 'rasanya'];['si', 'tosari', 'cuman', 'sambung', 'jaklingko', 'halah', 'bawa', 'seli', 'aja'];['si', 'tosari', 'cuman', 'sambung', 'jaklingko', 'halah', 'bawa', 'sel', 'aja'];si tosari cuman sambung jaklingko halah bawa sel aja;0
443;443;567;https://twitter.com/oposan007/statuses/1585526543169699840;oposan007;@P_ysf @ariefrasyad Kudet ya tong?? Udah pernah liat monas dan naik jaklingko?? Kasian anak lo punya bapak kudet bin tolol🤣🤣🤣;Twitter for Android;10;0;in;reply;28057;381;415;10;kudet ya tong udah pernah liat monas dan naik jaklingko kasian anak lo punya bapak kudet bin tolol;['kudet', 'ya', 'tong', 'udah', 'pernah', 'liat', 'monas', 'dan', 'naik', 'jaklingko', 'kasian', 'anak', 'lo', 'punya', 'bapak', 'kudet', 'bin', 'tolol'];['kudet', 'ya', 'tong', 'udah', 'liat', 'monas', 'jaklingko', 'kasian', 'anak', 'lo', 'kudet', 'bin', 'tolol'];['kudet', 'ya', 'tong', 'udah', 'liat', 'monas', 'jaklingko', 'kasi', 'anak', 'lo', 'kudet', 'bin', 'tolol'];kudet ya tong udah liat monas jaklingko kasi anak lo kudet bin tolol;0
444;444;568;https://twitter.com/IyanHeriyana2/statuses/1585522413131137024;IyanHeriyana2;@Heraloebss Kalo penggemar mobil jaklingko karakternya gimana;Twitter for Android;0;0;in;reply;1388;347;118;0;kalo penggemar mobil jaklingko karakternya gimana;['kalo', 'penggemar', 'mobil', 'jaklingko', 'karakternya', 'gimana'];['kalo', 'penggemar', 'mobil', 'jaklingko', 'karakternya', 'gimana'];['kalo', 'gemar', 'mobil', 'jaklingko', 'karakter', 'gimana'];kalo gemar mobil jaklingko karakter gimana;1
445;445;569;https://twitter.com/CNNIDdaily/statuses/1585508135342870529;CNNIDdaily;Angkutan perkotaan non Jaklingko di terminal Kampung Melayu Jakarta Timur telah memberlakukan tarif baru, setelah Pemprov DkI Jakarta resmi menaikkan tarif sebesar 20 persen. https://t.co/ns6OyEQSsE https://t.co/sNUdfatqKj;Twitter Media Studio;1;0;in;original;122615;66;225869;1;angkutan perkotaan non jaklingko di terminal kampung melayu jakarta timur telah memberlakukan tarif baru setelah pemprov dki jakarta resmi menaikkan tarif sebesar persen;['angkutan', 'perkotaan', 'non', 'jaklingko', 'di', 'terminal', 'kampung', 'melayu', 'jakarta', 'timur', 'telah', 'memberlakukan', 'tarif', 'baru', 'setelah', 'pemprov', 'dki', 'jakarta', 'resmi', 'menaikkan', 'tarif', 'sebesar', 'persen'];['angkutan', 'perkotaan', 'non', 'jaklingko', 'terminal', 'kampung', 'melayu', 'jakarta', 'timur', 'memberlakukan', 'tarif', 'pemprov', 'dki', 'jakarta', 'resmi', 'menaikkan', 'tarif', 'persen'];['angkut', 'kota', 'non', 'jaklingko', 'terminal', 'kampung', 'melayu', 'jakarta', 'timur', 'laku', 'tarif', 'pemprov', 'dki', 'jakarta', 'resmi', 'naik', 'tarif', 'persen'];angkut kota non jaklingko terminal kampung melayu jakarta timur laku tarif pemprov dki jakarta resmi naik tarif persen;1
446;446;570;https://twitter.com/PT_Transjakarta/statuses/1585506133799739394;PT_Transjakarta;"@sherlyfelicia Hai Kak. Mohon maaf atas kendala yang dialami, mengenai saldo terpotong 2 kali, silakan laporkan ke nomor Customer Care JakLingko yang dapat di hubungi :
📱 (Whatsapp) : 0812-6000-1440
☎️ (Phone) : 021-29223034
📩 (Email) : customercare@jaklingkoindonesia.co.id. Terima kasih ^RA";Genesys Social Engagement.;0;0;in;reply;430084;22;482400;0;hai kak mohon maaf atas kendala yang dialami mengenai saldo terpotong kali silakan laporkan ke nomor customer care jaklingko yang dapat di hubungi whatsapp phone email terima kasih ra;['hai', 'kak', 'mohon', 'maaf', 'atas', 'kendala', 'yang', 'dialami', 'mengenai', 'saldo', 'terpotong', 'kali', 'silakan', 'laporkan', 'ke', 'nomor', 'customer', 'care', 'jaklingko', 'yang', 'dapat', 'di', 'hubungi', 'whatsapp', 'phone', 'email', 'terima', 'kasih', 'ra'];['hai', 'kak', 'mohon', 'maaf', 'kendala', 'dialami', 'saldo', 'terpotong', 'kali', 'silakan', 'laporkan', 'nomor', 'customer', 'care', 'jaklingko', 'hubungi', 'whatsapp', 'phone', 'email', 'terima', 'kasih', 'ra'];['hai', 'kak', 'mohon', 'maaf', 'kendala', 'alami', 'saldo', 'potong', 'kali', 'sila', 'lapor', 'nomor', 'customer', 'care', 'jaklingko', 'hubung', 'whatsapp', 'phone', 'email', 'terima', 'kasih', 'ra'];hai kak mohon maaf kendala alami saldo potong kali sila lapor nomor customer care jaklingko hubung whatsapp phone email terima kasih ra;0
447;447;571;https://twitter.com/mbahh_momo/statuses/1585486368364339200;mbahh_momo;@rioerl @B4ngDm @trieva051 @Karinbahary2 @deditelaumbanu4 Mas @B4ngDm kalo ngoceh itu yg pinteran dikit,,pekerja rompi pelangi itu jg bulan pns,,ada yg honorer ada yg phl,,angkot jaklingko brt tranj itu dibayar bulanan,, bdla boleh,,tp jgn bloon2 bgt mase;Twitter for Android;0;0;in;reply;11987;571;360;0;mas kalo ngoceh itu yg pinteran dikitpekerja rompi pelangi itu jg bulan pnsada yg honorer ada yg phlangkot jaklingko brt tranj itu dibayar bulanan bdla bolehtp jgn bloon bgt mase;['mas', 'kalo', 'ngoceh', 'itu', 'yg', 'pinteran', 'dikitpekerja', 'rompi', 'pelangi', 'itu', 'jg', 'bulan', 'pnsada', 'yg', 'honorer', 'ada', 'yg', 'phlangkot', 'jaklingko', 'brt', 'tranj', 'itu', 'dibayar', 'bulanan', 'bdla', 'bolehtp', 'jgn', 'bloon', 'bgt', 'mase'];['mas', 'kalo', 'ngoceh', 'pinteran', 'dikitpekerja', 'rompi', 'pelangi', 'pnsada', 'honorer', 'phlangkot', 'jaklingko', 'tranj', 'dibayar', 'bulanan', 'bdla', 'bolehtp', 'jgn', 'bloon', 'mase'];['mas', 'kalo', 'ngoceh', 'pinteran', 'dikitpekerja', 'rompi', 'pelangi', 'pnsada', 'honorer', 'phlangkot', 'jaklingko', 'tranj', 'bayar', 'bulan', 'bdla', 'bolehtp', 'jgn', 'bloon', 'mase'];mas kalo ngoceh pinteran dikitpekerja rompi pelangi pnsada honorer phlangkot jaklingko tranj bayar bulan bdla bolehtp jgn bloon mase;0
